customer_id,first_name,last_name,gender,date_of_birth,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address,property_valuation,location_id
129,Weidar,Silkstone,Male,1985-07-20 00:00:00,Financial Advisor,Financial Services,High Net Worth,N,Yes,19392 7th Trail,1,110
130,Raddy,Delete,Male,1997-07-18 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,No,1605 Northfield Junction,11,111
130,Raddy,Delete,Male,1997-07-18 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,No,1605 Northfield Junction,11,752
131,Jana,Renyard,Female,1964-10-16 00:00:00,Administrative Officer,Retail,High Net Worth,N,No,9674 Graceland Junction,6,112
132,Celesta,Willavoys,Female,1963-07-07 00:00:00,Web Designer I,Manufacturing,Mass Customer,N,Yes,638 Thackeray Junction,3,113
133,Eldridge,Fiddeman,Male,1977-06-13 00:00:00,VP Accounting,Financial Services,Mass Customer,N,Yes,869 Forster Circle,10,114
133,Eldridge,Fiddeman,Male,1977-06-13 00:00:00,VP Accounting,Financial Services,Mass Customer,N,Yes,869 Forster Circle,10,618
134,Merna,McCulloch,Female,1997-08-01 00:00:00,Legal Assistant,Telecommunications,Affluent Customer,N,Yes,0 Golden Leaf Crossing,9,115
134,Merna,McCulloch,Female,1997-08-01 00:00:00,Legal Assistant,Telecommunications,Affluent Customer,N,Yes,0 Golden Leaf Crossing,9,581
135,Rosalia,Sigart,Female,1975-01-18 00:00:00,Internal Auditor,IT,Mass Customer,N,No,215 Lindbergh Trail,1,116
136,Mel,Bennet,Male,1973-05-26 00:00:00,Senior Developer,Manufacturing,High Net Worth,N,Yes,829 Washington Crossing,9,117
137,Vaughn,Artin,Male,1987-11-21 00:00:00,Office Assistant II,Property,High Net Worth,N,No,585 Loomis Court,11,101
137,Vaughn,Artin,Male,1987-11-21 00:00:00,Office Assistant II,Property,High Net Worth,N,No,585 Loomis Court,11,429
138,Onofredo,Franc,Male,1985-04-28 00:00:00,Recruiter,Financial Services,Affluent Customer,N,Yes,68063 Blue Bill Park Center,9,15
138,Onofredo,Franc,Male,1985-04-28 00:00:00,Recruiter,Financial Services,Affluent Customer,N,Yes,68063 Blue Bill Park Center,9,360
139,Gar,,Male,1964-07-28 00:00:00,Operator,Telecommunications,Affluent Customer,N,No,15673 Farmco Point,6,118
140,Morrie,Flaxon,Male,1994-05-20 00:00:00,Programmer Analyst III,Manufacturing,Mass Customer,N,No,22 Oxford Junction,3,119
140,Morrie,Flaxon,Male,1994-05-20 00:00:00,Programmer Analyst III,Manufacturing,Mass Customer,N,No,22 Oxford Junction,3,619
141,Townsend,Trobe,Male,1954-06-25 00:00:00,Teacher,Financial Services,High Net Worth,N,Yes,7245 Cottonwood Center,5,120
141,Townsend,Trobe,Male,1954-06-25 00:00:00,Teacher,Financial Services,High Net Worth,N,Yes,7245 Cottonwood Center,5,666
142,Bentley,Fortesquieu,Male,1967-08-07 00:00:00,Quality Engineer,Health,Affluent Customer,N,No,20382 Spohn Alley,11,121
142,Bentley,Fortesquieu,Male,1967-08-07 00:00:00,Quality Engineer,Health,Affluent Customer,N,No,20382 Spohn Alley,11,557
143,Kendall,Figg,Male,1957-09-01 00:00:00,Operator,Argiculture,Mass Customer,N,Yes,12375 Cambridge Pass,11,86
143,Kendall,Figg,Male,1957-09-01 00:00:00,Operator,Argiculture,Mass Customer,N,Yes,12375 Cambridge Pass,11,134
144,Jory,Barrabeale,U,,Environmental Tech,IT,Mass Customer,N,No,03 Granby Parkway,8,5
145,Filippo,Ferrara,Male,1997-07-21 00:00:00,Account Executive,Financial Services,Mass Customer,N,No,939 Coleman Pass,7,122
146,Ricoriki,Matlock,Male,1985-04-08 00:00:00,Quality Control Specialist,Manufacturing,Mass Customer,N,No,69914 Bowman Place,7,70
146,Ricoriki,Matlock,Male,1985-04-08 00:00:00,Quality Control Specialist,Manufacturing,Mass Customer,N,No,69914 Bowman Place,7,123
147,Rea,Pattrick,Female,1973-12-06 00:00:00,Analog Circuit Design manager,Health,Mass Customer,N,Yes,34457 Springview Street,9,124
148,Jaquith,Maffey,Female,1981-05-08 00:00:00,Programmer Analyst III,,Mass Customer,N,Yes,992 Old Shore Trail,12,77
148,Jaquith,Maffey,Female,1981-05-08 00:00:00,Programmer Analyst III,,Mass Customer,N,Yes,992 Old Shore Trail,12,125
149,Drucy,Kausche,Female,1995-01-31 00:00:00,Research Nurse,Health,Mass Customer,N,Yes,453 Sheridan Street,8,126
150,Bradly,Crosse,Male,1983-08-23 00:00:00,Cost Accountant,Financial Services,Affluent Customer,N,No,8 Mccormick Crossing,8,127
151,Donnie,Brimson,Male,1965-01-31 00:00:00,Marketing Manager,Manufacturing,Mass Customer,N,Yes,63344 Holmberg Crossing,10,128
152,Stephana,Cardew,Female,1981-03-03 00:00:00,Compensation Analyst,Financial Services,Mass Customer,N,No,9 Huxley Circle,11,129
152,Stephana,Cardew,Female,1981-03-03 00:00:00,Compensation Analyst,Financial Services,Mass Customer,N,No,9 Huxley Circle,11,501
153,Lorilyn,Walshe,Female,1977-07-28 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,0 Hazelcrest Road,8,130
153,Lorilyn,Walshe,Female,1977-07-28 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,0 Hazelcrest Road,8,464
154,Faydra,Dulieu,Female,1958-02-13 00:00:00,Junior Executive,,Mass Customer,N,No,2 Continental Plaza,6,131
155,Orran,Bogges,Male,1985-12-28 00:00:00,Quality Engineer,Manufacturing,Mass Customer,N,No,80 Duke Terrace,10,17
155,Orran,Bogges,Male,1985-12-28 00:00:00,Quality Engineer,Manufacturing,Mass Customer,N,No,80 Duke Terrace,10,132
156,Shayla,Rimmington,Female,1979-09-09 00:00:00,Cost Accountant,Financial Services,Mass Customer,N,Yes,860 Hintze Lane,11,133
157,Chad,Houtby,Male,1974-11-23 00:00:00,Financial Advisor,Financial Services,Affluent Customer,N,No,3723 Bunker Hill Circle,10,86
157,Chad,Houtby,Male,1974-11-23 00:00:00,Financial Advisor,Financial Services,Affluent Customer,N,No,3723 Bunker Hill Circle,10,134
158,Hamlin,Odams,Male,1984-09-03 00:00:00,Internal Auditor,,Affluent Customer,N,No,5 Corry Court,10,135
159,Arin,Matskevich,Male,1987-05-12 00:00:00,Research Nurse,Health,Affluent Customer,N,No,65105 Sommers Pass,10,136
159,Arin,Matskevich,Male,1987-05-12 00:00:00,Research Nurse,Health,Affluent Customer,N,No,65105 Sommers Pass,10,415
160,Wake,Durning,Male,1964-07-15 00:00:00,Registered Nurse,Health,Mass Customer,N,No,2054 Sommers Pass,4,137
161,Tadd,Bloss,Male,1976-01-21 00:00:00,,,Mass Customer,N,No,22371 Miller Trail,10,138
162,Port,Acuna,Male,1979-08-12 00:00:00,Nurse Practicioner,IT,Mass Customer,N,No,35807 Oneill Way,4,96
163,Kessia,Helder,Female,1976-09-06 00:00:00,Librarian,Entertainment,High Net Worth,N,Yes,75612 Clarendon Junction,6,139
164,Aarika,Van Vuuren,Female,1999-08-07 00:00:00,Senior Editor,Retail,Affluent Customer,N,Yes,16 Golf View Center,6,140
165,Aldon,Roelofs,Male,1984-03-25 00:00:00,Administrative Officer,Argiculture,Mass Customer,N,Yes,93 Iowa Junction,9,141
166,Elston,Oleszczak,Male,1955-06-12 00:00:00,Structural Analysis Engineer,Manufacturing,Affluent Customer,N,No,48 Cascade Terrace,8,142
167,Nathalie,Tideswell,Female,1969-10-27 00:00:00,,Health,High Net Worth,N,Yes,13950 Jackson Avenue,11,143
168,Reggie,Broggetti,U,,General Manager,IT,Affluent Customer,N,Yes,35386 Mockingbird Road,4,144
169,Alfy,Bruhnke,Male,1957-10-19 00:00:00,Data Coordiator,Telecommunications,High Net Worth,N,Yes,2 Randy Point,8,83
169,Alfy,Bruhnke,Male,1957-10-19 00:00:00,Data Coordiator,Telecommunications,High Net Worth,N,Yes,2 Randy Point,8,145
170,Jammal,Gever,Male,1975-06-02 00:00:00,Pharmacist,Health,High Net Worth,N,No,6898 Redwing Park,9,146
171,Halli,Davidoff,Female,1970-12-04 00:00:00,Assistant Manager,Manufacturing,Mass Customer,N,No,52273 Bay Place,11,147
172,Hilton,Carney,Male,1988-09-12 00:00:00,Editor,Manufacturing,Affluent Customer,N,Yes,272 Montana Avenue,8,148
173,Ebba,Hanselmann,Female,1997-01-02 00:00:00,General Manager,Health,Affluent Customer,N,No,82520 Mifflin Drive,5,149
174,Catie,Tosspell,Female,1989-11-26 00:00:00,Food Chemist,Health,Mass Customer,N,No,8 Dixon Parkway,7,150
175,Templeton,Hambrook,Male,1975-11-28 00:00:00,Quality Engineer,Manufacturing,Affluent Customer,N,No,4 Dayton Terrace,9,151
176,Angelo,Clayal,Male,1992-04-13 00:00:00,Accountant I,Property,Mass Customer,N,No,216 Barnett Junction,8,152
177,Ondrea,Pablos,Female,1989-11-09 00:00:00,Professor,Financial Services,High Net Worth,N,No,8256 Annamark Court,1,153
178,Matthieu,Bertelmot,Male,1967-04-03 00:00:00,,,Affluent Customer,N,No,83012 Dapin Lane,4,96
179,Esteban,Sewill,Male,1966-05-11 00:00:00,Environmental Tech,Manufacturing,High Net Worth,N,Yes,8 Haas Park,10,154
180,Trisha,Neasham,Female,1971-09-17 00:00:00,Web Designer III,Argiculture,Affluent Customer,N,No,50 Meadow Ridge Way,1,155
181,Pavla,Braunle,Female,1982-11-21 00:00:00,Senior Editor,Manufacturing,Mass Customer,N,No,3567 Northfield Lane,5,156
182,Lydon,Dahlman,Male,1992-11-20 00:00:00,Sales Associate,Financial Services,Affluent Customer,N,Yes,0059 Brentwood Road,7,157
183,Dannie,Hissie,Female,1997-08-05 00:00:00,Geologist III,Retail,Affluent Customer,N,No,0274 Oneill Alley,10,158
184,Nappie,Paolo,Male,1971-12-13 00:00:00,Marketing Manager,Manufacturing,High Net Worth,N,Yes,4179 Carioca Terrace,11,159
185,Crosby,Walcot,Male,1979-12-13 00:00:00,,Property,Mass Customer,N,Yes,59265 Sullivan Junction,4,160
186,Mireielle,Jeppe,Female,1974-05-06 00:00:00,Software Test Engineer I,Financial Services,Mass Customer,N,No,7 Warbler Point,9,161
187,Pincas,Ather,Male,1954-01-28 00:00:00,Structural Engineer,,Mass Customer,N,No,3 Buell Park,7,162
188,Audry,Seine,Female,1975-06-22 00:00:00,Safety Technician II,Property,High Net Worth,N,Yes,0 Bay Center,6,163
189,Umberto,Torricella,Male,1981-07-19 00:00:00,Safety Technician I,Financial Services,Affluent Customer,N,No,10878 Waywood Way,7,139
190,Hayley,Girardengo,Female,1979-02-04 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,362 Mayer Terrace,5,164
191,Christopher,Heining,Male,1960-04-27 00:00:00,Help Desk Operator,,Affluent Customer,N,Yes,43 Upham Crossing,9,165
191,Christopher,Heining,Male,1960-04-27 00:00:00,Help Desk Operator,,Affluent Customer,N,Yes,43 Upham Crossing,9,381
192,Goldi,Osler,Female,1978-11-19 00:00:00,Junior Executive,Health,Mass Customer,N,Yes,0 Superior Drive,8,126
193,Foss,Hardes,Male,1964-07-22 00:00:00,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,8890 Golden Leaf Street,12,166
194,Ursala,Ferrai,Female,1974-11-16 00:00:00,Web Developer III,Financial Services,Affluent Customer,N,No,5484 Hagan Crossing,7,167
195,Talyah,Rylatt,Female,1958-11-14 00:00:00,Project Manager,Manufacturing,Mass Customer,N,No,7451 Jana Lane,8,168
196,Swen,Odhams,Male,1966-02-22 00:00:00,Programmer Analyst II,Manufacturing,High Net Worth,N,No,7 Havey Point,2,27
197,Avis,,Female,1977-01-27 00:00:00,,,High Net Worth,N,No,32 Steensland Plaza,9,17
197,Avis,,Female,1977-01-27 00:00:00,,,High Net Worth,N,No,32 Steensland Plaza,9,132
198,Vanya,Gumb,Female,1981-11-29 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,No,107 Elmside Parkway,5,169
199,Verla,Alven,Female,1978-02-13 00:00:00,Junior Executive,Health,Mass Customer,N,Yes,2 Gina Junction,11,170
200,Hube,Weald,Male,1957-02-04 00:00:00,Physical Therapy Assistant,Property,Affluent Customer,N,Yes,4 Londonderry Lane,10,171
200,Hube,Weald,Male,1957-02-04 00:00:00,Physical Therapy Assistant,Property,Affluent Customer,N,Yes,4 Londonderry Lane,10,466
201,Salem,Huie,Male,1966-04-20 00:00:00,Design Engineer,Manufacturing,Mass Customer,N,Yes,39716 Vera Junction,9,172
201,Salem,Huie,Male,1966-04-20 00:00:00,Design Engineer,Manufacturing,Mass Customer,N,Yes,39716 Vera Junction,9,405
202,Audie,Pillinger,Female,1963-06-24 00:00:00,Librarian,Entertainment,Affluent Customer,N,Yes,183 Ronald Regan Street,9,173
203,Donovan,Conry,Male,1964-01-13 00:00:00,Senior Quality Engineer,Argiculture,Mass Customer,N,Yes,2 Thierer Road,8,137
204,Thorny,Hackworth,Male,1976-10-01 00:00:00,Editor,Financial Services,Mass Customer,N,No,056 Stone Corner Alley,7,174
205,Rolfe,Kellard,Male,1958-12-01 00:00:00,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,528 Mandrake Crossing,11,175
206,Mari,Chevolleau,Female,1954-07-19 00:00:00,Statistician I,,Mass Customer,N,Yes,19969 5th Parkway,9,176
206,Mari,Chevolleau,Female,1954-07-19 00:00:00,Statistician I,,Mass Customer,N,Yes,19969 5th Parkway,9,393
207,Adena,Whyman,Female,1994-08-10 00:00:00,,,Mass Customer,N,No,78 Rockefeller Park,10,177
208,Rutter,Excell,Male,1994-10-31 00:00:00,Office Assistant III,Property,High Net Worth,N,No,417 Transport Trail,4,43
209,Udall,Bellard,Male,1957-08-28 00:00:00,Analog Circuit Design manager,,Affluent Customer,N,Yes,6327 Lunder Crossing,4,178
210,Albrecht,Thomasson,Male,1963-11-18 00:00:00,Assistant Manager,Property,Mass Customer,N,No,811 Tony Road,9,179
211,Beitris,,Female,1974-03-04 00:00:00,VP Marketing,Manufacturing,Mass Customer,N,Yes,0 Northport Court,3,180
212,Nanice,Ellse,Female,2001-11-19 00:00:00,Desktop Support Technician,IT,Affluent Customer,N,No,231 Havey Court,10,2
212,Nanice,Ellse,Female,2001-11-19 00:00:00,Desktop Support Technician,IT,Affluent Customer,N,No,231 Havey Court,10,181
213,Lockwood,Exroll,Male,1996-05-14 00:00:00,Actuary,Financial Services,High Net Worth,N,Yes,603 Kenwood Avenue,11,61
213,Lockwood,Exroll,Male,1996-05-14 00:00:00,Actuary,Financial Services,High Net Worth,N,Yes,603 Kenwood Avenue,11,182
214,Jeramie,Cellier,Male,1957-11-29 00:00:00,Food Chemist,Health,Mass Customer,N,No,09040 Myrtle Parkway,8,183
215,Debera,Foxworthy,Female,1974-06-24 00:00:00,Assistant Professor,Retail,High Net Worth,N,Yes,05241 Shelley Park,8,184
216,Cinderella,Parcall,Female,1995-01-12 00:00:00,Quality Engineer,Financial Services,High Net Worth,N,Yes,7 Pankratz Point,8,185
216,Cinderella,Parcall,Female,1995-01-12 00:00:00,Quality Engineer,Financial Services,High Net Worth,N,Yes,7 Pankratz Point,8,456
217,Jeralee,Quartly,Female,1979-12-09 00:00:00,,Manufacturing,High Net Worth,N,No,51 Crescent Oaks Parkway,8,186
218,Stefa,Dunnan,Female,1993-08-06 00:00:00,Administrative Officer,Property,High Net Worth,N,Yes,49 Emmet Junction,11,183
219,Markus,Mughal,Male,1964-11-25 00:00:00,Database Administrator III,Health,Mass Customer,N,No,78 Surrey Place,7,187
220,Jeniffer,Apark,Female,1954-05-10 00:00:00,Electrical Engineer,Manufacturing,High Net Worth,N,No,6236 Summerview Terrace,12,188
221,Mara,Bloore,Female,1980-03-10 00:00:00,Tax Accountant,Manufacturing,Mass Customer,N,No,682 Sheridan Avenue,9,189
222,Nev,Larive,Male,1978-09-03 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,04139 Delladonna Place,7,24
222,Nev,Larive,Male,1978-09-03 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,04139 Delladonna Place,7,190
223,Ossie,Meaton,Male,1983-11-26 00:00:00,VP Sales,,Affluent Customer,N,Yes,2 Scott Circle,9,191
224,Morgun,Girvan,Male,1967-12-03 00:00:00,Compensation Analyst,Financial Services,Affluent Customer,N,No,92253 Kensington Drive,7,84
224,Morgun,Girvan,Male,1967-12-03 00:00:00,Compensation Analyst,Financial Services,Affluent Customer,N,No,92253 Kensington Drive,7,192
225,Brittaney,Pring,Female,1977-03-11 00:00:00,Pharmacist,Health,Affluent Customer,N,No,93 Westend Terrace,10,141
226,Bondie,Letty,Male,1977-11-11 00:00:00,Database Administrator IV,Manufacturing,Mass Customer,N,No,4 5th Point,11,75
226,Bondie,Letty,Male,1977-11-11 00:00:00,Database Administrator IV,Manufacturing,Mass Customer,N,No,4 5th Point,11,193
227,Wendall,McKeand,Male,1973-08-14 00:00:00,Accountant I,Entertainment,Mass Customer,N,No,11667 Blackbird Street,10,74
227,Wendall,McKeand,Male,1973-08-14 00:00:00,Accountant I,Entertainment,Mass Customer,N,No,11667 Blackbird Street,10,194
228,Lucia,Pickervance,Female,1986-05-25 00:00:00,Systems Administrator II,Manufacturing,High Net Worth,N,No,0 Sommers Circle,9,44
228,Lucia,Pickervance,Female,1986-05-25 00:00:00,Systems Administrator II,Manufacturing,High Net Worth,N,No,0 Sommers Circle,9,195
229,Vaughn,Lambis,Male,1966-03-06 00:00:00,,Property,High Net Worth,N,No,2 Northridge Street,10,196
230,Maegan,Scyone,Female,1954-06-24 00:00:00,Internal Auditor,Property,High Net Worth,N,No,816 Spohn Center,10,197
231,Basile,Winsor,Male,1995-08-05 00:00:00,Design Engineer,Financial Services,Mass Customer,N,Yes,98 Service Court,8,198
232,Zaria,Koeppke,Female,1987-11-11 00:00:00,Professor,Retail,Mass Customer,N,No,6 Morning Park,2,199
233,Art,Barwell,Male,1986-08-08 00:00:00,Environmental Tech,Property,Mass Customer,N,No,4263 Hanson Place,11,148
234,Mead,Alpes,Female,1969-08-12 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,6159 Katie Street,8,93
234,Mead,Alpes,Female,1969-08-12 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,6159 Katie Street,8,200
235,Leona,Phateplace,Female,1976-12-26 00:00:00,Social Worker,Health,Mass Customer,N,No,95 Eliot Street,3,201
236,Tybalt,Gillingwater,Male,1954-10-30 00:00:00,Research Nurse,Health,Affluent Customer,N,No,0 Westend Park,9,202
237,Reginald,Dartan,Male,1974-03-07 00:00:00,Account Coordinator,Property,High Net Worth,N,Yes,39988 Porter Pass,7,203
238,Max,Bilborough,Male,1984-02-04 00:00:00,Programmer III,,Mass Customer,N,Yes,0796 Melody Park,9,204
239,Wells,Pressman,Male,1992-12-13 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,2914 Vahlen Lane,8,161
240,Gavin,Fawks,Male,1989-07-28 00:00:00,Administrative Assistant III,IT,High Net Worth,N,Yes,65 Kinsman Trail,6,205
240,Gavin,Fawks,Male,1989-07-28 00:00:00,Administrative Assistant III,IT,High Net Worth,N,Yes,65 Kinsman Trail,6,493
241,Quillan,Duigan,Male,1987-05-09 00:00:00,Quality Engineer,Entertainment,Mass Customer,N,No,07227 Hoard Terrace,1,206
242,Taite,Droghan,Male,1992-03-20 00:00:00,Nurse,Property,Affluent Customer,N,No,25503 Evergreen Drive,5,96
243,Barbara,Croxley,Female,1976-09-02 00:00:00,Teacher,Manufacturing,High Net Worth,N,Yes,2 2nd Plaza,4,207
244,Germayne,Sperry,Male,1974-11-25 00:00:00,,Retail,Affluent Customer,N,No,122 Melrose Drive,10,208
245,Noell,Grahlmans,Female,2001-09-26 00:00:00,Associate Professor,Financial Services,Affluent Customer,N,No,37024 Anniversary Place,11,72
245,Noell,Grahlmans,Female,2001-09-26 00:00:00,Associate Professor,Financial Services,Affluent Customer,N,No,37024 Anniversary Place,11,209
246,Binny,Whight,Female,1991-02-28 00:00:00,Technical Writer,Manufacturing,High Net Worth,N,No,91141 Huxley Parkway,10,210
247,Kristal,Joysey,Female,1983-05-06 00:00:00,Staff Accountant II,Financial Services,High Net Worth,N,Yes,04 Fallview Trail,8,54
247,Kristal,Joysey,Female,1983-05-06 00:00:00,Staff Accountant II,Financial Services,High Net Worth,N,Yes,04 Fallview Trail,8,211
248,Inger,Eskell,Female,1978-04-15 00:00:00,Clinical Specialist,Health,Affluent Customer,N,Yes,8029 Gulseth Center,7,212
249,D'arcy,Slay,Male,1992-09-13 00:00:00,Quality Control Specialist,IT,High Net Worth,N,No,77248 Columbus Drive,7,213
250,Kristofer,,Male,1988-04-15 00:00:00,Legal Assistant,Health,Mass Customer,N,Yes,0850 Schmedeman Drive,1,214
251,Mala,,Female,1977-12-24 00:00:00,VP Sales,Financial Services,Affluent Customer,N,Yes,131 Northfield Parkway,2,215
252,Anthea,Ruskin,Female,1983-01-24 00:00:00,Account Coordinator,Property,Mass Customer,N,Yes,5130 Manley Court,7,216
253,Amalee,Choak,Female,1997-05-11 00:00:00,Food Chemist,Health,Mass Customer,N,Yes,879 Coolidge Point,5,217
254,Barbie,Rubi,Female,1961-09-22 00:00:00,Information Systems Manager,Retail,Mass Customer,N,No,6759 Nevada Point,6,218
255,Keeley,Kruger,Female,1954-01-15 00:00:00,Desktop Support Technician,IT,Mass Customer,N,No,8208 Parkside Point,6,219
256,Linell,Beadle,Female,1975-05-07 00:00:00,Director of Sales,Health,High Net Worth,N,Yes,15 Straubel Way,2,164
257,Marissa,,Female,1966-02-08 00:00:00,Sales Associate,Manufacturing,Affluent Customer,N,Yes,7 Eastlawn Street,1,220
258,Othella,Keher,Female,1992-05-03 00:00:00,Administrative Officer,Manufacturing,High Net Worth,N,No,42067 Duke Terrace,10,221
259,Venita,Dymick,Female,1983-07-22 00:00:00,Senior Developer,Health,High Net Worth,N,Yes,50 Everett Way,9,222
260,Farand,Marriner,Female,1979-08-30 00:00:00,Senior Quality Engineer,Health,High Net Worth,N,Yes,454 Green Ridge Avenue,10,223
261,Marve,Pryn,Male,1977-10-15 00:00:00,Structural Engineer,,Mass Customer,N,No,19220 Evergreen Crossing,9,224
262,Cordie,Petrelli,Male,1977-12-23 00:00:00,,Health,High Net Worth,N,Yes,109 Tomscot Avenue,10,225
263,Tonia,Leigh,Female,1985-11-19 00:00:00,Dental Hygienist,Health,High Net Worth,N,No,48 Arizona Drive,10,226
264,Jedd,Spiby,Male,1977-12-07 00:00:00,Technical Writer,Health,Mass Customer,N,No,92 Lyons Place,9,227
265,Pennie,Stoile,Male,1965-10-05 00:00:00,Sales Representative,Retail,High Net Worth,N,Yes,47 Jana Junction,7,228
266,Lelia,Garatty,Female,1989-07-19 00:00:00,Account Executive,Retail,Affluent Customer,N,No,90173 Oneill Place,10,229
267,Edgar,Buckler,U,,,IT,High Net Worth,N,No,6262 Elgar Avenue,2,230
268,Kacie,Kidston,Female,1978-10-18 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,No,5668 Corscot Circle,12,86
268,Kacie,Kidston,Female,1978-10-18 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,No,5668 Corscot Circle,12,134
